YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE,age
2003.0,Residential,2 Storey & Basement,2053,Y,Y,Y,Y,512000,53.554966636,-113.2575544302,15.0
2005.0,Residential,1 Storey & Basement,2066,Y,Y,Y,Y,945000,53.4943484695,-113.3297672715,13.0
1964.0,Residential,1 Storey & Basement,986,Y,N,Y,N,289000,53.466701333100005,-112.9512311406,54.0
2003.0,Residential,Split Entry & Bonus Upper,1341,Y,Y,Y,Y,433000,53.524413121,-113.2573789298,15.0
2002.0,Residential,1 Storey & Basement,1882,Y,Y,Y,Y,899000,53.488704633699996,-113.2799455066,16.0
2003.0,Residential,2 Storey & Basement,2163,Y,Y,Y,Y,618000,53.5281578883,-113.2516701362,15.0
1997.0,Residential,1 Storey Basementless,2524,Y,Y,N,N,428000,53.461957042200005,-112.95044617030001,21.0
2002.0,Residential,1 Storey & Basement,1839,Y,N,Y,Y,780000,53.496541153900004,-113.3251744779,16.0
2002.0,Residential,1 Storey & Basement,1702,Y,Y,Y,N,649000,53.548516241499996,-113.0177300406,16.0
2004.0,Residential,2 Storey & Basement,2217,Y,Y,Y,Y,525000,53.5236401597,-113.262188739,14.0
2003.0,Residential,2 Storey & Basement,1611,Y,Y,Y,N,361000,53.549224798199994,-113.2737330672,15.0
2003.0,Residential,2 Storey & Basement,2337,Y,Y,Y,N,536000,53.5150847958,-113.2814215909,15.0
2003.0,Residential,1 Storey & Basement,1668,Y,Y,Y,Y,605000,53.514590123999994,-113.2829730915,15.0
2002.0,Residential,2 Storey & Basement,1466,Y,N,Y,Y,418000,53.5200157353,-113.2643977917,16.0
2004.0,Residential,2 Storey & Basement,2181,Y,Y,Y,N,499000,53.5232072908,-113.2661780957,14.0
2004.0,Residential,2 Storey & Basement,2291,Y,Y,Y,Y,572000,53.519398600600006,-113.26925144020001,14.0
1981.0,Residential,Manufactured Home,897,Y,Y,N,N,250000,53.4086299722,-112.89822242209999,37.0
1962.0,Residential,1 1/2 Storey & Basement,1021,Y,Y,N,N,238000,53.4070047983,-112.91901390209999,56.0
2002.0,Residential,1 Storey & Basement,1179,Y,N,Y,N,390000,53.520423638100006,-113.2633380653,16.0
2003.0,Residential,2 Storey & Basement,1844,Y,Y,Y,N,460000,53.523492839700005,-113.265359693,15.0
2003.0,Residential,2 Storey & Basement,1592,Y,Y,Y,N,434000,53.512915113599995,-113.27998807639999,15.0
2003.0,Residential,Split Entry & Bonus Upper,1429,Y,Y,Y,Y,445000,53.5534520203,-113.2577241448,15.0
2003.0,Residential,2 Storey & Basement,1852,Y,N,Y,N,430000,53.5229092775,-113.2581938214,15.0
2003.0,Residential,Split Entry,1378,Y,Y,Y,Y,448000,53.5537998343,-113.2552701648,15.0
1976.0,Residential,2 Storey & Basement,1871,Y,Y,Y,N,408000,53.369543954499996,-112.8953118322,42.0
2002.0,Residential,2 Storey & Basement,2185,Y,Y,Y,N,519000,53.53508734930001,-113.2584867838,16.0
2003.0,Residential,2 Storey & Basement,1508,Y,Y,Y,N,358000,53.5493047557,-113.2743739515,15.0
2003.0,Residential,Split Entry & Bonus Upper,1343,Y,Y,Y,N,411000,53.543568944499995,-113.27025985479999,15.0
2003.0,Residential,2 Storey & Basement,2021,Y,Y,Y,Y,490000,53.5529530214,-113.25566888860001,15.0
2003.0,Residential,2 Storey & Basement,1661,Y,Y,Y,Y,408000,53.543057458599996,-113.2710460615,15.0
2006.0,Residential,1 Storey & Bonus Upper,3004,Y,Y,Y,Y,1325000,53.4869532959,-113.2748378878,12.0
2005.0,Residential,1 Storey & Basement,1726,Y,Y,Y,Y,677000,53.515825480299995,-113.2829838097,13.0
2004.0,Residential,1 Storey & Basement,1650,Y,Y,Y,Y,670000,53.5157909229,-113.2510502992,14.0
1976.0,Residential,1 Storey & Basement,1244,Y,Y,Y,Y,458000,53.473899823800004,-112.9469699692,42.0
1967.0,Residential,1 Storey Basementless,1007,Y,Y,N,N,211000,53.4619172339,-112.9483259698,51.0
2002.0,Residential,2 Storey & Basement,1547,Y,N,Y,Y,402000,53.5520877781,-113.2486208063,16.0
2003.0,Residential,1 3/4 Storey & Basement,3295,Y,Y,Y,Y,1388000,53.4888447754,-113.2760735552,15.0
2002.0,Residential,2 Storey & Basement,1529,Y,N,Y,N,385000,53.553446435,-113.24904164530001,16.0
2002.0,Residential,2 Storey & Basement,1410,Y,Y,Y,Y,398000,53.5547925121,-113.25438852399999,16.0
2004.0,Residential,2 Storey & Basement,1947,Y,Y,Y,Y,519000,53.5145277275,-113.2497889533,14.0
2003.0,Residential,2 Storey & Basement,1732,Y,Y,Y,N,421000,53.5489585621,-113.2733876124,15.0
2003.0,Residential,Split Entry & Bonus Upper,1311,Y,Y,Y,Y,435000,53.525066726800006,-113.2581926902,15.0
2002.0,Residential,1 Storey & Basement,1483,Y,Y,Y,Y,506000,53.535562993999996,-113.26058467979999,16.0
2003.0,Residential,2 Storey & Basement,1876,Y,Y,Y,Y,471000,53.513324438000005,-113.2806435898,15.0
1978.0,Residential,Split Level,1080,Y,Y,N,N,456000,53.369247101800006,-112.9263476033,40.0
2002.0,Residential,2 Storey & Basement,2106,Y,Y,Y,Y,514000,53.514276991,-113.2799363673,16.0
1981.0,Residential,1 Storey Slab on Grade,1344,Y,Y,N,N,301000,53.3777010127,-112.90836055049999,37.0
2003.0,Residential,2 Storey & Basement,1725,Y,Y,Y,Y,442000,53.53529648399999,-113.2614862789,15.0
2004.0,Residential,Split Entry,1325,Y,Y,Y,Y,458000,53.5136344963,-113.2516307166,14.0
2003.0,Residential,2 Storey & Basement,2117,Y,N,Y,N,497000,53.5132031264,-113.2819601858,15.0
2003.0,Residential,2 Storey & Basement,1963,Y,N,Y,N,441000,53.5214351716,-113.2581945731,15.0
2003.0,Residential,2 Storey & Basement,2465,Y,Y,Y,Y,624000,53.515189479700005,-113.2821642446,15.0
2003.0,Residential,2 Storey & Basement,1299,Y,Y,Y,Y,372000,53.543101505900005,-113.2681440167,15.0
2002.0,Residential,Split Entry & Bonus Upper,1481,Y,Y,Y,Y,443000,53.5196634102,-113.2632165206,16.0
1977.0,Residential,1 Storey Slab on Grade,2599,Y,Y,N,N,371000,53.4739182009,-112.9430332716,41.0
2002.0,Residential,1 Storey & Basement,1412,Y,Y,Y,Y,515000,53.5154355533,-113.252244215,16.0
2003.0,Residential,2 Storey & Basement,1837,Y,Y,Y,Y,441000,53.535661233999996,-113.26172463450001,15.0
2004.0,Residential,2 Storey & Basement,1896,Y,Y,Y,Y,489000,53.55345191600001,-113.2571369264,14.0
2003.0,Residential,2 Storey & Basement,2196,Y,Y,Y,N,499000,53.5499083849,-113.2715360083,15.0
2003.0,Residential,2 Storey & Basement,2192,Y,Y,Y,Y,506000,53.5276160857,-113.2540705213,15.0
2006.0,Residential,2 Storey & Basement,4697,Y,Y,Y,Y,1206000,53.494962753,-113.33056780870001,12.0
2003.0,Residential,Split Entry & Bonus Upper,1253,Y,Y,Y,Y,409000,53.5444590488,-113.27104143049999,15.0
2004.0,Residential,2 Storey Slab on Grade,1558,N,Y,N,N,405000,53.5464748251,-113.0203722956,14.0
2004.0,Residential,2 Storey & Basement,1852,Y,Y,Y,Y,474000,53.549235891,-113.2723602732,14.0
2002.0,Residential,2 Storey & Basement,1687,Y,Y,Y,N,432000,53.550235236499994,-113.2723571617,16.0
1998.0,Residential,2 Storey & Basement,1426,Y,Y,Y,Y,394000,53.466062649399994,-112.95030830799999,20.0
2003.0,Residential,2 Storey & Basement,1424,Y,N,Y,N,380000,53.5218476247,-113.25738029600001,15.0
2004.0,Residential,Split Entry,1281,Y,Y,Y,Y,459000,53.5136924466,-113.25041652729999,14.0
2003.0,Residential,2 Storey & Basement,1424,Y,N,Y,Y,379000,53.5527947443,-113.2495372753,15.0
1994.0,Residential,2 Storey & Basement,2053,Y,Y,Y,Y,581000,53.3789540997,-112.9115629409,24.0
2006.0,Residential,2 Storey & Basement,1310,Y,Y,Y,Y,385000,53.5489604298,-113.2751465313,12.0
2002.0,Residential,2 Storey & Basement,1734,Y,Y,Y,Y,434000,53.535466566400004,-113.2622847849,16.0
2002.0,Residential,2 Storey & Basement,2185,Y,Y,Y,Y,523000,53.51472084939999,-113.2795180665,16.0
2003.0,Residential,2 Storey & Basement,1799,Y,Y,Y,N,424000,53.5540017245,-113.25843227799999,15.0
2002.0,Residential,2 Storey & Basement,1377,Y,N,Y,Y,380000,53.5527947443,-113.2495372753,16.0
2003.0,Residential,Split Entry,1114,Y,Y,Y,Y,412000,53.546357571099996,-113.2707315421,15.0
2002.0,Residential,1 Storey & Basement,1642,Y,Y,Y,Y,539000,53.523099858900004,-113.26409071290001,16.0
2003.0,Residential,2 Storey & Basement,2236,Y,Y,Y,Y,532000,53.5531426417,-113.25803679159999,15.0
2003.0,Residential,2 Storey & Basement,1459,Y,Y,Y,N,345000,53.5504493841,-113.27437041350001,15.0
2002.0,Residential,Split Entry & Bonus Upper,1238,Y,Y,Y,Y,404000,53.5530302351,-113.2488221899,16.0
2003.0,Residential,1 Storey & Basement,3394,Y,Y,Y,Y,1330000,53.4887127158,-113.2834031657,15.0
2003.0,Residential,2 Storey & Basement,1341,N,Y,Y,N,322000,53.5500006865,-113.27373062870001,15.0
2002.0,Residential,Split Entry & Bonus Upper,1435,Y,Y,Y,Y,451000,53.5235147287,-113.262754933,16.0
2004.0,Residential,2 Storey & Basement,2161,Y,Y,Y,Y,525000,53.512944319700004,-113.249292934,14.0
2007.0,Residential,1 Storey & Bonus Upper,4101,Y,Y,Y,Y,1390000,53.4904646411,-113.3198638065,11.0
2000.0,Residential,1 Storey & Basement,1224,Y,Y,Y,Y,419000,53.3682887345,-112.8623147766,18.0
1993.0,Residential,2 Storey & Basement,2960,Y,Y,Y,Y,914000,53.4775382588,-113.3178864325,25.0
2005.0,Residential,2 Storey & Basement,1920,Y,Y,Y,N,452000,53.5273176326,-113.2515227383,13.0
2008.0,Residential,2 Storey & Basement,3082,Y,Y,Y,Y,1311000,53.487673933900005,-113.27898529459999,10.0
2002.0,Residential,2 Storey & Basement,1339,Y,Y,Y,Y,377000,53.554871736,-113.2558307876,16.0
2003.0,Residential,2 Storey & Basement,1557,Y,N,Y,Y,413000,53.5545965301,-113.255837017,15.0
2004.0,Residential,2 Storey & Basement,2722,Y,Y,Y,Y,885000,53.4943420558,-113.3281953109,14.0
1976.0,Residential,Manufactured Home,1889,Y,N,N,N,387000,53.410212334200004,-112.8998148939,42.0
2002.0,Residential,1 Storey & Basement,1344,N,N,Y,N,329000,53.379433019,-112.9115627991,16.0
1969.0,Residential,1 Storey & Basement,888,Y,N,Y,Y,223000,53.461957042200005,-112.95044617030001,49.0
2002.0,Residential,2 Storey & Basement,2276,Y,Y,Y,Y,740000,53.4501003045,-113.0985890449,16.0
2003.0,Residential,Split Entry,1103,Y,N,Y,Y,404000,53.523870082799995,-113.25737920350001,15.0
1999.0,Residential,1 Storey & Basement,1440,Y,Y,Y,Y,409000,53.3739065887,-112.8561533348,19.0
2002.0,Residential,2 Storey & Basement,2142,Y,Y,Y,Y,503000,53.550333422200005,-113.27235684600001,16.0
2003.0,Residential,Split Entry,1265,Y,Y,Y,Y,426000,53.513399471999996,-113.2489891025,15.0
2002.0,Residential,1 Storey & Basement,2558,Y,Y,Y,Y,1421000,53.4884814867,-113.2727207499,16.0
2003.0,Residential,2 Storey & Basement,4173,Y,Y,Y,Y,1081000,53.497194280100004,-113.3314504935,15.0
2010.0,Residential,1 Storey & Bonus Upper,3130,Y,Y,Y,Y,1400000,53.485940488400004,-113.28178057219999,8.0
2002.0,Residential,2 Storey & Basement,2739,Y,Y,Y,Y,876000,53.4949644602,-113.3309650228,16.0
2004.0,Residential,2 Storey & Basement,2154,Y,Y,Y,Y,546000,53.5344246663,-113.259129485,14.0
2002.0,Residential,2 Storey & Basement,1414,Y,N,Y,Y,374000,53.5530302351,-113.2488221899,16.0
2002.0,Residential,2 Storey & Basement,1519,Y,Y,Y,Y,418000,53.5548123172,-113.2547490819,16.0
2004.0,Residential,1 Storey & Basement,2414,Y,Y,Y,Y,1138000,53.4845841596,-113.28109245120001,14.0
2002.0,Residential,Split Entry & Bonus Upper,1262,Y,N,Y,Y,418000,53.5543809233,-113.2558371286,16.0
1980.0,Residential,1 1/2 Storey & Basement,1678,Y,Y,Y,Y,471000,53.394705433999995,-112.9014965683,38.0
2003.0,Residential,2 Storey & Basement,1866,Y,Y,Y,Y,457000,53.550137640699994,-113.27290809649999,15.0
2003.0,Residential,1 Storey & Basement,1340,Y,Y,Y,Y,462000,53.5461964513,-113.27073190530001,15.0
2003.0,Residential,2 Storey & Basement,1722,Y,Y,Y,N,446000,53.554669389,-113.2551037411,15.0
2002.0,Residential,2 Storey & Basement,2103,Y,Y,Y,N,511000,53.5142912517,-113.28013924620001,16.0
2003.0,Residential,2 Storey & Basement,2486,Y,Y,Y,Y,797000,53.5194477086,-113.26994876110001,15.0
2003.0,Residential,Split Entry & Bonus Upper,1485,Y,Y,Y,Y,448000,53.512928178900005,-113.24961544620001,15.0
2004.0,Residential,2 Storey & Basement,1976,Y,Y,Y,Y,524000,53.5141849155,-113.249962241,14.0
2003.0,Residential,Split Entry & Bonus Upper,1428,Y,Y,Y,Y,445000,53.5530071525,-113.25686827530001,15.0
2004.0,Residential,1 Storey & Bonus Upper,1414,Y,N,Y,Y,466000,53.534460067,-113.25970039389999,14.0
2005.0,Residential,2 Storey & Basement,2159,Y,Y,Y,Y,542000,53.5239522008,-113.2634830929,13.0
2012.0,Residential,1 Storey Basementless,1374,Y,Y,N,N,305000,53.4037031978,-112.92203931559999,6.0
2002.0,Residential,2 Storey & Basement,2652,Y,Y,Y,Y,659000,53.547257292,-113.02125077209999,16.0
2003.0,Residential,Split Entry & Bonus Upper,1358,Y,Y,Y,Y,468000,53.5355690232,-113.26049595299999,15.0
2004.0,Residential,Split Entry & Bonus Upper,1828,Y,Y,Y,Y,778000,53.5745315629,-113.1601787966,14.0
2003.0,Residential,2 Storey & Basement,1451,Y,Y,Y,Y,421000,53.5543090161,-113.2556561158,15.0
2002.0,Residential,2 Storey & Basement,1598,Y,N,Y,Y,427000,53.5514708486,-113.2483832998,16.0
2002.0,Residential,Split Entry,1103,Y,Y,Y,Y,402000,53.521274098199996,-113.2573805989,16.0
1986.0,Residential,1 3/4 Storey Basementless,1521,Y,Y,N,N,267000,53.4088355793,-112.9143556283,32.0
2007.0,Residential,1 Storey & Basement,1200,Y,N,Y,Y,507000,53.446987792,-112.88365276420001,11.0
1974.0,Residential,1 Storey & Basement,1039,Y,Y,Y,Y,420000,53.369105759700005,-112.87745024110001,44.0
2004.0,Residential,2 Storey & Basement,1860,Y,N,Y,Y,437000,53.5218476502,-113.2576516692,14.0
1977.0,Residential,1 1/2 Storey Basementless,2951,Y,Y,N,N,482000,53.4045067264,-112.92301100959999,41.0
2003.0,Residential,2 Storey & Basement,1629,Y,Y,Y,N,431000,53.520916209,-113.25774253600001,15.0
2004.0,Residential,1 Storey & Basement,1318,Y,Y,Y,Y,490000,53.5141889252,-113.2498460875,14.0
2003.0,Residential,Split Entry & Bonus Upper,1426,Y,Y,Y,Y,447000,53.5123729238,-113.2827993052,15.0
2005.0,Residential,2 Storey & Basement,1756,Y,Y,Y,N,419000,53.548959180699995,-113.27402722139999,13.0
1967.0,Residential,1 1/2 Storey & Basement,800,Y,Y,N,N,347000,53.4205129107,-112.977961277,51.0
2005.0,Residential,2 Storey & Basement,1992,Y,N,Y,Y,501000,53.4049264208,-112.92075918540002,13.0
2003.0,Residential,Split Entry & Bonus Upper,1461,Y,Y,Y,Y,487000,53.5265847451,-113.25392283299999,15.0
2003.0,Residential,Split Entry & Bonus Upper,1400,Y,Y,Y,Y,453000,53.5253629464,-113.257317325,15.0
2004.0,Residential,2 Storey & Basement,2414,Y,Y,Y,Y,561000,53.5527019165,-113.2581859714,14.0
2003.0,Residential,Split Entry & Bonus Upper,1429,Y,N,Y,Y,435000,53.524963718100004,-113.25764300610001,15.0
2003.0,Residential,2 Storey & Basement,1929,Y,Y,Y,N,449000,53.52260898,-113.2581939936,15.0
2003.0,Residential,Split Entry,1176,Y,Y,Y,Y,423000,53.5544401684,-113.2584320906,15.0
2005.0,Residential,2 Storey Slab on Grade,2556,Y,Y,N,N,564000,53.4098343905,-112.8975963547,13.0
2003.0,Residential,2 Storey & Basement,1935,Y,Y,Y,Y,504000,53.5268603554,-113.25149842459999,15.0
2002.0,Residential,2 Storey & Basement,1715,Y,Y,Y,Y,445000,53.5494438985,-113.27235962030001,16.0
2005.0,Residential,1 Storey & Basement,3004,Y,Y,Y,Y,1261000,53.48881080020001,-113.27900535319999,13.0
2003.0,Residential,Split Entry,1325,Y,Y,Y,Y,457000,53.5137191117,-113.24964749780001,15.0
2002.0,Residential,2 Storey & Basement,2088,Y,Y,Y,Y,541000,53.5355386929,-113.26094141950001,16.0
2003.0,Residential,1 1/2 Sty. Slab on Grade,1600,N,Y,N,N,333000,53.3775391182,-112.9141912575,15.0
2004.0,Residential,Split Entry,1325,Y,Y,Y,Y,470000,53.515011943999994,-113.2514153676,14.0
2003.0,Residential,1 Storey & Basement,2309,Y,Y,Y,Y,990000,53.4967647383,-113.32521103110001,15.0
1980.0,Residential,1 Storey & Basement,1548,Y,Y,Y,Y,469000,53.3707003558,-112.9233062914,38.0
2002.0,Residential,2 Storey & Basement,7524,Y,Y,Y,Y,2024000,53.494255533,-113.33237146030001,16.0
2004.0,Residential,2 Storey & Basement,2187,Y,Y,Y,Y,500000,53.5273481084,-113.25349552969999,14.0
2003.0,Residential,Split Entry & Bonus Upper,1456,Y,Y,Y,Y,449000,53.5431529558,-113.26757402930001,15.0
2002.0,Residential,2 Storey & Basement,1628,Y,Y,Y,Y,417000,53.5201101162,-113.265344725,16.0
1978.0,Residential,2 Storey Basementless,2040,Y,Y,N,N,451000,53.424056408599995,-112.9275838457,40.0
2003.0,Residential,2 Storey & Basement,2281,Y,Y,Y,Y,521000,53.5143046145,-113.2806104667,15.0
1971.0,Residential,1 3/4 Storey & Basement,2220,Y,Y,Y,Y,337000,53.4097577003,-112.89918842799999,47.0
2002.0,Residential,2 Storey & Basement,2183,Y,Y,Y,N,518000,53.53478197,-113.2625262035,16.0
2004.0,Residential,2 Storey & Basement,2217,Y,Y,Y,Y,526000,53.5240845284,-113.2617436335,14.0
2002.0,Residential,2 Storey & Basement,1768,Y,Y,Y,N,436000,53.5498424763,-113.27235839469999,16.0
2002.0,Residential,1 Storey & Basement,1758,Y,Y,Y,Y,847000,53.494947650200004,-113.32699146350001,16.0
2002.0,Residential,2 Storey & Basement,1844,Y,Y,Y,Y,464000,53.5227018533,-113.2652013462,16.0
2003.0,Residential,Split Entry & Bonus Upper,1399,Y,Y,Y,Y,437000,53.5443363595,-113.2702572328,15.0
2002.0,Residential,2 Storey & Basement,2181,Y,Y,Y,Y,513000,53.5234091354,-113.2627931659,16.0
1981.0,Residential,2 Storey & Basement,1131,N,N,Y,Y,323000,53.37870484810001,-112.914192001,37.0
2002.0,Residential,2 Storey & Basement,2227,Y,Y,Y,Y,503000,53.5504966142,-113.27153411030001,16.0
2002.0,Residential,2 Storey & Basement,2786,Y,Y,Y,Y,758000,53.4966680063,-113.32958175649999,16.0
1983.0,Residential,1 Storey & Basement,1773,Y,Y,Y,Y,474000,53.3749103021,-112.914189714,35.0
2003.0,Residential,2 Storey & Basement,1911,Y,Y,Y,Y,470000,53.5543296864,-113.2576476032,15.0
2002.0,Residential,2 Storey & Basement,1466,Y,Y,Y,Y,413000,53.552353737,-113.2494509409,16.0
2002.0,Residential,2 Storey & Basement,1812,Y,Y,Y,Y,444000,53.5199397279,-113.26438263959999,16.0
2005.0,Residential,1 Storey & Basement,2299,Y,Y,Y,Y,1024000,53.49614249850001,-113.3262133165,13.0
2004.0,Residential,Split Entry & Bonus Upper,1467,Y,Y,Y,Y,447000,53.5273188466,-113.2522889943,14.0
1963.0,Residential,Split Level,1267,Y,Y,N,N,304000,53.4554089259,-112.9161728157,55.0
2002.0,Residential,2 Storey & Basement,1993,Y,Y,Y,N,523000,53.5152031557,-113.2800477927,16.0
2004.0,Residential,2 Storey & Basement,1460,Y,N,Y,Y,357000,53.5497794972,-113.2738218299,14.0
2003.0,Residential,1 Storey & Basement,2339,Y,Y,Y,N,928000,53.488172835600004,-113.27142997940001,15.0
2005.0,Residential,2 Storey & Basement,2405,Y,Y,Y,N,544000,53.5141907915,-113.27948789540001,13.0
2003.0,Residential,Split Entry & Bonus Upper,1681,Y,Y,Y,Y,534000,53.515826789399995,-113.28276445040001,15.0
2003.0,Residential,Split Entry & Bonus Upper,1323,Y,Y,Y,Y,434000,53.5237393488,-113.2581933855,15.0
2005.0,Residential,2 Storey & Basement,3723,Y,Y,Y,Y,1523000,53.4852443004,-113.2743626625,13.0
1959.0,Residential,1 Storey Basementless,725,Y,N,N,N,166000,53.4620539623,-112.94832659299999,59.0
2001.0,Residential,2 Storey Slab on Grade,4401,Y,Y,N,N,536000,53.37758897649999,-112.855898978,17.0
2003.0,Residential,2 Storey & Basement,1619,Y,Y,Y,Y,454000,53.5350397704,-113.2593609896,15.0
2003.0,Residential,2 Storey & Basement,1621,Y,Y,Y,N,421000,53.5552775321,-113.2569739959,15.0
2003.0,Residential,1 Storey & Basement,1782,Y,Y,Y,Y,883000,53.4949559063,-113.3289783017,15.0
2003.0,Residential,Split Entry,1325,Y,Y,Y,Y,436000,53.543788354899995,-113.2702591059,15.0
1978.0,Residential,2 Storey & Basement,2908,Y,Y,Y,N,599000,53.377245498,-112.8650154667,40.0
2003.0,Residential,Split Entry & Bonus Upper,1828,Y,Y,Y,Y,545000,53.515085513900004,-113.2811894633,15.0
1970.0,Residential,1 Storey & Basement,1287,Y,Y,Y,Y,509000,53.518516608199995,-113.0374026333,48.0
2003.0,Residential,2 Storey & Basement,2175,Y,Y,Y,Y,531000,53.514298791499996,-113.2516872872,15.0
1960.0,Residential,1 Storey & Basement,1231,Y,N,Y,N,269000,53.461423611099995,-112.9461852581,58.0
2005.0,Residential,1 Storey & Basement,1640,Y,Y,Y,Y,620000,53.5190437267,-113.26985646780001,13.0
2003.0,Residential,Split Entry & Bonus Upper,1499,Y,Y,Y,Y,450000,53.5457724582,-113.2707332009,15.0
1972.0,Residential,Manufactured Home,1369,N,N,N,N,326000,53.385126454499996,-112.9263309882,46.0
2004.0,Residential,1 Storey & Basement,1953,Y,Y,Y,Y,570000,53.5240489313,-113.26755937840001,14.0
1982.0,Residential,2 Storey Basementless,2071,Y,Y,N,N,338000,53.3783626358,-112.908106122,36.0
2003.0,Residential,2 Storey & Basement,1876,Y,Y,Y,N,441000,53.5123703457,-113.2809783519,15.0
2002.0,Residential,2 Storey & Basement,1405,Y,Y,Y,Y,407000,53.5543382029,-113.2538700623,16.0
2003.0,Residential,1 Storey & Basement,1505,Y,Y,Y,Y,499000,53.5141613101,-113.25064627799999,15.0
1976.0,Residential,Split Level,1250,Y,Y,Y,N,406000,53.473904428100006,-112.94598580780001,42.0
1980.0,Residential,2 Storey Slab on Grade,2472,Y,Y,N,N,762000,53.3850563858,-112.9512185798,38.0
2003.0,Residential,1 Storey & Basement,1805,Y,Y,Y,Y,589000,53.5143554562,-113.2829710542,15.0
2004.0,Residential,Split Entry,1265,Y,Y,Y,Y,434000,53.513828456700004,-113.2487991179,14.0
1978.0,Residential,1 Storey Basementless,831,Y,Y,N,N,154000,53.4101172935,-112.89220842809999,40.0
2003.0,Residential,2 Storey & Basement,1435,Y,N,Y,Y,401000,53.5234055834,-113.25737943809999,15.0
2003.0,Residential,Split Entry & Bonus Upper,1261,Y,N,Y,Y,412000,53.524351716800005,-113.2581930841,15.0
2003.0,Residential,1 Storey & Basement,1293,Y,Y,Y,Y,459000,53.5129016399,-113.25038578430001,15.0
2004.0,Residential,2 Storey & Basement,1339,N,Y,Y,N,326000,53.549853156400005,-113.2737311237,14.0
2003.0,Residential,2 Storey & Basement,1756,Y,Y,Y,Y,435000,53.55478091609999,-113.2571344036,15.0
2004.0,Residential,Split Entry,1245,Y,Y,Y,Y,449000,53.513385201800006,-113.25019353350001,14.0
2004.0,Residential,Split Entry,1351,Y,Y,Y,Y,467000,53.5128954199,-113.2815919756,14.0
1998.0,Residential,1 Storey Basementless,1140,Y,Y,N,N,351000,53.410058495200005,-112.8926387115,20.0
2005.0,Residential,2 Storey & Basement,1811,Y,Y,Y,N,425000,53.548960025,-113.27482670879999,13.0
